95.145,97.6
94.1675,98.9
93.885,96.2
92.8075,96.7
91.995,88.6
91.64,99
90.08,91.9
89.0925,88.5
88.2725,95
87.93,88.9
87.61,90.4
87.355,87.8
87.2,91.1
87.0825,91
85.7975,88.6
85.16,86.9
83.995,86.1
83.8925,89.3
82.6375,78
82.355,85.2
82.31,88.8
81.235,80.6
80.2675,77.2
79.4825,78.4
79.14,84.5
78.2675,75.8
77.5475,81.1
77.29,77.4
77.1475,72.3
76.05,67.5
75.6275,70
75.3775,75.5
75.3225,73.2
74.875,76.9
74.505,81.2
74.395,69.6
72.55,72.1
72.255,69.8
72.2125,66
72.155,72.7
71.98,72.4
71.1325,83
71.055,72.8
70.9425,72.7
70.315,69.7
69.9925,83
69.9625,66.9
69.8875,77
69.6575,68.2
69.59,55.7
69.4875,77.3
69.395,66
68.96,47.7
68.1825,61.3
68.11,68.1
68.085,66
67.8475,64.7
67.17,66.1
66.935,62.8
66.935,55.6
66.5625,64.3
66.43,54.5
66.0825,49.5
65.89,73.8
65.86,61
65.7075,63.1
65.5325,58.9
64.3,51.6
63.59,51.9
63.4725,55.2
63.1575,72.2
62.5325,58.5
62.3625,56.9
62.305,61.9
61.945,60.4
61.885,48.3
61.675,59.8
61.485,50.3
61.325,53.1
61.2575,61
60.9825,42.7
60.9725,53.9
60.7225,51.1
60.5525,70.5
60.4275,47.3
60.0725,44.2
59.9175,47.7
59.8825,69.3
59.7225,46.6
59.6975,53.6
59.6775,37.1
59.455,40
58.83,39.3
58.7575,44.8
58.6175,48.8
58.5425,41.3
58.045,52.6
57.975,54.5
57.87,33.1
57.8575,44.6
57.8475,35.1
57.8325,35.8
57.8,31.5
57.7075,47.7
57.6525,41.8
57.6325,48.1
57.4875,46.1
57.1875,43.6
57.18,56.3
57.1225,53.1
57.05,45.5
57.0125,32.7
56.8975,47.1
56.66,42.1
56.6125,54.5
56.1875,41.8
56.0925,38.7
56.08,42.5
56,55.7
55.99,39.7
55.9275,44.1
55.8575,48.5
55.8025,33.3
55.7475,37.6
55.6625,33.2
55.575,41.4
55.43,46.3
55.3675,40.5
55.2925,39
55.28,33.2
55.1225,44.7
54.755,51.2
54.6675,48.1
54.54,48.5
54.44,47.5
54.3975,37.2
54.3525,36.3
54.17,50.5
54.08,39
53.9,45.6
53.8825,34.2
53.875,40
53.2825,37.5
52.965,28.7
52.9525,40.5
52.885,43.2
52.87,39.2
52.8375,45.6
52.8,53.5
52.48,37.1
52.4425,44.3
52.255,38
52.2,30.9
52.09,27.9
52.06,45.8
52.0375,30.8
51.9375,66.7
51.9175,22.3
51.705,41.8
51.1875,37.3
51.1575,28
51.15,40.6
51.1375,58
51.1325,29.9
51.125,33.3
51.0575,27.8
51.0425,31.4
50.9475,39.5
50.9075,37.4
50.8125,46.7
50.6,38.5
50.58,41
50.5075,41.4
50.3075,43.9
50.23,23.2
50.16,39.8
50.075,31.5
50.0725,31.6
50.0725,35.3
49.935,26.9
49.88,25.7
49.865,35.8
49.785,29
49.7225,38.1
49.68,29.3
49.5975,40.8
49.475,23.9
49.415,52.4
49.3875,26.7
49.2825,22.2
49.265,18.1
49.16,27.5
49.14,27.4
48.9125,22.9
48.7875,33.3
48.7625,36.6
48.5775,28.6
48.5075,44.5
48.36,30.5
48.0775,36.7
48.0525,26.7
47.925,35.1
47.8925,30
47.875,27
47.7325,31.5
47.5475,19.5
47.255,20.6
47.0825,17.8
46.91,40.1
46.885,21.6
46.87,36.7
46.865,32.9
46.845,50.5
46.7475,31.7
46.615,47.1
46.56,37.9
46.515,35.1
46.4325,35.5
46.395,29.5
46.3075,26.7
46.135,26.7
46.105,22
46.065,14.6
46.0475,35.7
46.0125,32.4
45.9775,43.2
45.97,17.4
45.875,27.8
45.6425,31.7
45.4175,28.8
45.3925,35.2
45.2975,29.2
45.285,42.7
45.225,32.8
45.08,26.5
45.06,30
45.0375,35.3
45.0225,17.5
44.785,47.6
44.63,29.4
44.6075,28.4
44.57,15.7
44.525,21.7
44.515,23.5
44.4575,37.3
44.455,30.4
44.3175,46.2
44.245,32.8
44.24,43.4
44.21,23.2
44.17,32
43.935,30.3
43.8975,34
43.775,35.8
43.7475,22.6
43.6625,35.6
43.64,57.1
43.6325,26.5
43.2575,22.8
43.2225,29.2
43.145,25.4
43.1125,31.5
43.0325,27.1
42.7175,45.2
42.6875,15.1
42.6725,30.5
42.6625,22.1
42.5825,10.9
42.57,20.8
42.4925,11.8
42.415,16.2
42.405,31.2
42.325,32.2
42.23,47.2
42.195,20.1
42.0075,28.4
41.795,46
41.65,25.7
41.485,38.2
41.36,36.6
41.35,18.9
41.3175,27.9
41.3175,19.3
41.1925,25.2
41.1925,28.9
41.1675,36.6
41.075,25
40.8825,28.5
40.875,25.7
40.8525,30.5
40.7825,33
40.7025,30
40.635,29.4
40.58,33.9
40.56,22
40.5275,22.6
40.515,16.9
40.28,38.9
40.2225,33.3
40.18,23.4
40.165,14.7
40.145,20.4
40.115,42
40.085,18.5
40.065,29.8
39.9775,27.2
39.975,21.2
39.9525,33.8
39.9025,22.1
39.885,12.1
39.8475,21.9
39.765,24.5
39.7,24.2
39.555,25.6
39.49,33.3
39.485,45.2
39.4825,12.3
39.425,22.3
39.3475,16.7
39.265,35
39.2625,18
39.0075,14.8
39.005,24.1
38.995,35.7
38.98,32.7
38.7625,43.1
38.7,36.9
38.6525,23.1
38.65,10.4
38.64,19.1
38.5925,20.8
38.5725,45.4
38.5525,22.5
38.5075,18.9
38.49,30.9
38.475,15.7
38.465,30.2
38.4175,25.5
38.4125,23.5
38.2325,22.7
38.225,30.8
38.22,34.1
38.205,21.2
38.1475,23.5
38.0775,13.3
38.045,20.4
38.005,28.3
37.8075,19.2
37.7925,32.2
37.72,15.4
37.6275,13.1
37.62,26.5
37.5075,23.8
37.5,28.7
37.485,22.8
37.47,20.7
37.3175,18.6
37.3125,28.5
37.2125,28.5
37.185,34.2
37.1725,32.3
37.1475,25.5
37.125,12.1
37.1125,26.7
37.08,23.8
37.0775,18.7
36.855,28.6
36.8225,21
36.6825,14.2
36.5575,47.6
36.49,26.9
36.4375,28.2
36.3575,25.8
36.3475,25
36.335,18.2
36.3,21
35.985,21.5
35.865,22.8
35.815,16.6
35.695,20.2
35.675,27
35.6675,42.3
35.6325,9.5
35.5775,17.5
35.55,32.6
35.5375,15.8
35.5325,15.6
35.5225,12.1
35.515,11.2
35.5,17.4
35.43,14.6
35.43,15.9
35.42,24.6
35.3575,13.6
35.2225,22.6
35.165,17.2
35.0125,20.4
34.95,13.2
34.7625,30
34.6675,11
34.6525,18.2
34.635,14.8
34.6175,18.9
34.45,14.8
34.4125,13.7
34.385,19.6
34.275,10.1
34.25,16.3
34.1775,14.2
34.155,32.8
34.035,16.1
34.0325,23.3
33.97,10.6
33.9175,24.6
33.9025,21.2
33.845,27.8
33.825,11.4
33.8125,17
33.7375,40.2
33.5975,22.5
33.595,40.2
33.5925,28.2
33.585,27.6
33.495,26.5
33.4925,17.2
33.41,22.4
33.3975,20.2
33.365,17.6
33.325,25.2
33.32,30.5
33.2425,21.6
33.1825,17.7
33.1475,18.2
33.1025,13.8
33.01,9.1
33.005,16.5
32.9575,29.4
32.915,26.5
32.905,30.8
32.865,21.5
32.8025,15
32.8,27.5
32.56,10.9
32.5575,22.4
32.54,19.5
32.1375,28
32.045,18.3
32.0375,18.8
31.975,35.3
31.8175,24.5
31.7925,18.3
31.6,25.7
31.4825,13.2
31.48,18.3
31.4775,17.2
31.3525,31.4
31.305,27.6
31.2375,18.1
31.2325,25.8
31.225,14.8
31.215,8.7
31.2125,20.5
30.9925,12.9
30.8975,16.6
30.705,26
30.7025,13.8
30.58,21.3
30.58,16.9
30.5075,30.1
30.5,21.9
30.335,14.6
30.3075,23.4
30.2875,21.3
30.17,17.7
30.165,16.1
30.105,13.2
30.0975,26.8
30.0775,14.7
29.955,12.6
29.93,18.5
29.765,17.8
29.76,19.4
29.5975,10.6
29.575,13.2
29.525,17.1
29.4825,11.3
29.44,20.7
29.3,9.5
29.24,18.9
29.0875,21.8
29.0625,14.2
29.0625,15.8
29.035,15.9
28.9375,10.1
28.9225,19.2
28.905,14.7
28.9,17.2
28.76,14.1
28.6025,27.5
28.5625,17.1
28.5325,34.4
28.405,10.6
28.3975,17.5
28.3975,16.3
28.35,20.1
28.1725,22.7
28.1375,16.1
28.1275,24
28.125,14.7
28.12,12.7
28.115,17.5
28.055,20.7
28.055,33
27.9575,23
27.8,13.7
27.7525,22.7
27.72,29.5
27.635,21.3
27.6175,24.9
27.5475,11.6
27.47,25.7
27.4625,22.2
27.4225,11.4
27.36,18.3
27.335,14.4
27.28,27.6
27.015,16.1
27.015,31.3
26.705,22.5
26.6925,13.7
26.645,9.5
26.6075,10.3
26.5475,11.8
26.3575,24.1
26.3025,17.3
26.1575,15.1
26.1375,20
26.135,27.3
26.12,13.4
26.055,15.8
25.95,22.9
25.9175,24.7
25.835,14.4
25.81,15
25.7375,29.2
25.655,13.8
25.575,10
25.545,18.4
25.5,9.3
25.335,11.9
25.25,19.3
25.2375,12.9
25.2275,10.8
25.2225,24.1
25.1925,10.1
25.12,12.5
25.0375,17.5
25.0075,15.3
24.97,25.8
24.9625,15
24.845,13.4
24.825,17.4
24.775,15
24.7525,16.6
24.6975,11.5
24.64,14.8
24.52,16.9
24.4675,14.8
24.4375,13.8
24.3925,22.1
24.365,12.7
24.2725,10.6
24.2025,19.4
24.1425,11.1
24.1175,15.8
24.1125,23.7
24.08,8.8
24.075,19.7
24.05,21.2
24.0375,17.5
24.0175,14.9
24.015,23.2
23.9425,14.4
23.94,15.9
23.92,19.7
23.915,15.7
23.86,16.3
23.8425,17.4
23.77,11.6
23.7525,12.7
23.715,15
23.715,12.2
23.635,11.4
23.6225,18.8
23.6175,8.6
23.5075,16.8
23.455,24.7
23.415,19
23.335,10.2
23.3175,14.6
23.2875,24.8
23.1975,8.5
23.1825,12.1
23.16,11.2
23.1575,12.1
23.065,13.5
22.9625,21.7
22.96,15.4
22.8275,20.8
22.645,24.1
22.6225,14.9
22.57,10.5
22.5225,9.8
22.34,20
22.3075,15.4
22.2,10.9
22.19,14.6
22.15,7
22.145,13.6
22.13,11.9
22.095,14.9
22.02,21.4
21.9625,11.2
21.93,12.1
21.885,11.7
21.8775,21.3
21.79,23.3
21.6725,11.6
21.6225,10.3
21.5325,20.9
21.485,13.6
21.465,10.5
21.3225,12.1
21.3125,22.2
21.2975,18.4
21.2525,18.3
21.24,13.7
20.945,16.6
20.78,16.8
20.77,9.4
20.6725,8.7
20.6725,10.6
20.66,12.4
20.66,21.6
20.6475,10.3
20.635,17.5
20.59,10.9
20.585,9.4
20.5725,15.9
20.56,11.7
20.5425,14.7
20.4725,8.9
20.4675,21.7
20.44,21.1
20.3825,10.4
20.1725,18.9
20.165,8.6
20.15,9
20.1375,17.5
20.12,18.1
20.0875,10.3
20.03,14.5
19.9525,26.6
19.945,21
19.9025,10
19.805,11.7
19.785,14.1
19.77,10.8
19.765,13.4
19.755,9.5
19.745,12
19.735,14.4
19.7325,22.4
19.695,10.7
19.67,8.8
19.6475,10.5
19.595,22.6
19.575,19.6
19.57,9.1
19.5075,10.9
19.38,14.9
19.3075,16.9
19.275,20.3
19.275,9.7
19.2325,11.9
19.225,6.5
19.215,13.1
19.18,10.2
19.07,22.1
19.06,16
19.045,11.5
19.025,7.9
18.9925,13.7
18.9075,7.7
18.8925,10.6
18.7125,17.7
18.6275,15
18.4275,11.8
18.3675,12.2
18.28,9.4
18.2675,15.9
18.225,11.6
18.075,11.9
17.925,11.8
17.8725,13.6
17.8725,14.6
17.8475,10.6
17.7775,19
17.765,9.6
17.7075,13.2
17.685,12.4
17.6425,8.3
17.6375,16
17.3275,16.1
17.2825,22.6
17.15,6.2
17.1475,10.2
17.1225,10.1
16.99,5.8
16.9125,11.3
16.905,7.4
16.7725,9
16.735,12.5
16.63,5.4
16.5975,9.7
16.535,11
16.485,12.5
16.465,7
16.18,10
16.1175,15.5
16.05,8.2
15.92,8
15.8575,6.3
15.79,8
15.745,11
15.6525,11.1
15.535,11.3
15.3675,10.9
15.3275,9.8
15.315,10.1
15.1725,10.7
15.0975,7.7
14.9675,8.3
14.96,9.1
14.825,8
14.785,8.7
14.7225,12.1
14.6725,6.3
14.6375,7.6
14.6025,11.3
14.5475,7.6
14.53,15.4
14.365,12.9
14.2075,11.1
14.2075,9.4
14.1925,6.9
14.1875,9.5
14.165,11.5
14.1475,7.7
14.1325,11.9
14.075,8.2
14.0725,9
14.04,8.9
